IMMR_code,Disease,live_17-49,live_50-69,live_70+,live_NA,live_Total,year
077,"Malignant neoplasm of other endocrine, ill-defined, secondary and unspecified sites (C74-C80,C97)",1002.000000000001,1766.0000000000023,568.9999999999994,1.0000000000000044,4021.000000000005,2019
078,Hodgkin's disease (C81),732.0000000000005,436.9999999999999,113.00000000000014,0,1440,2019
079,Leukaemia (C91-C95),2368.0000000000036,1366,576,1.000000000000003,11037.00000000002,2019
080,"Malignant neoplasm of other lymphoid haematopoietic and related tissue (C82-C85,C88-C90,C96)",2559.999999999998,5727.999999999993,1955.000000000001,0,10700.999999999993,2019
050,"Malignant neoplasm of lip, oral cavity and pharynx (C00-C14)",1772.0000000000011,6084.999999999993,1858.0000000000045,1.0000000000000042,9799.000000000015,2020
051,Malaignant neoplasm of oesophagus (C15),535,3600.0000000000055,1426,0,5571.000000000009,2020
052,Malignant neoplasm of stomach (C16),298.00000000000045,1179.0000000000005,390.99999999999926,0,1872.999999999999,2020
053,Malignant neoplasm of colon (C18),1478.0000000000036,3578.000000000001,1056.0000000000002,0,6125.000000000007,2020
054,"Malignant neoplasm of rectosigmoid junction,rectum, anus and anal canal (C19-C21)",1412.000000000003,4036.0000000000055,1368.000000000001,0,6832.999999999987,2020
055,Malignant neoplasm of liver and intrahepatic bile duct (C22),188,921.0000000000002,468.00000000000057,0,1853.0000000000005,2020
056,Malignant neoplasm of pancreas (C25),160.00000000000023,547.0000000000007,168,0,883.0000000000011,2020
057,"Other malignant neoplasm of digestive organs (C17,C23,C24,C26)",138.00000000000014,477.99999999999943,203.0000000000001,0,828.0000000000002,2020
058,Malignant neoplasm of larnyx (C32),172.00000000000006,1141.0000000000014,354.9999999999997,0,1670.999999999995,2020
059,"Malignant neoplasm of trachea, bronchus and lung (C33-C34)",937.9999999999995,4583.9999999999945,1537.9999999999995,0,7092.000000000018,2020
060,"Malignant neoplasm of other respiratory and intrathoracic organs (C30,C31,C37-C39)",321,207.0000000000004,87.00000000000009,0,630.9999999999993,2020
061,"Malignant neoplasm of bone and articular cartilage (C40,C41)",631.9999999999984,151.99999999999991,77,0,1860.0000000000018,2020
062,"Melanoma and other malignant neoplasm of skin (C43,C44)",155,392.99999999999966,198.99999999999994,1.0000000000000042,758.9999999999994,2020
063,"Malignant neoplasm of masothelial and soft  tissue (C45,C49)",694.0000000000002,672.0000000000003,233.00000000000028,0,2024.9999999999986,2020
064,Malignant neoplasm of breast (C50),6083.000000000003,11158.999999999975,2103.9999999999977,1.0000000000000049,19367.999999999978,2020
065,Malignant neoplasm of cervix uteri (C53),1067.000000000001,2671.000000000001,727.0000000000015,0,4469.999999999999,2020
066,"Malignant neoplasm of other and unspecified parts of uterus (C54,C55)",357.00000000000006,1545.9999999999986,520.0000000000003,0,2434.0000000000027,2020
067,Malignant neoplasm of placenta (C58),79.99999999999983,15.000000000000068,1.0000000000000027,0,97.0000000000001,2020
068,"Malignant neoplasm of female genital organs (C51,C52,C56,C57)",2065.9999999999945,5425.999999999999,1121.0000000000014,0,8721.000000000007,2020
069,Malignant neoplasm of prostate (C61),60.00000000000012,1377,1627.9999999999986,0,3067.000000000002,2020
070,"Malignant neoplasm of other male genital organs (C60,C62,C63)",270,254.00000000000026,159.00000000000063,0,701.0000000000011,2020
071,Malignant neoplasm of bladder (C67),177.00000000000014,1335.0000000000018,1034,2.000000000000006,2551.9999999999955,2020
072,"Malignant neoplasm of other parts of the urinary tract (C64-C66,C68)",159.99999999999983,484.00000000000097,189.00000000000028,0,990.0000000000002,2020
073,Malignant neoplasm of eye and adnexa (C69),11,26.000000000000036,8.000000000000009,0,308.9999999999993,2020
074,Malignant neoplasm of brain (C71),497.0000000000007,445.00000000000034,103,0,1558.0000000000027,2020
075,"Malignant neoplasm of other parts of the central nervous system (C70,C72)",51.000000000000114,74.00000000000006,16.000000000000014,0,186.00000000000006,2020
076,Malignant neoplasm of thyroid gland (C73),934.9999999999992,907.9999999999993,215.00000000000045,0,2074.0000000000045,2020
077,"Malignant neoplasm of other endocrine, ill-defined, secondary and unspecified sites (C74-C80,C97)",679.0000000000007,1404.0000000000007,527,1.0000000000000047,3100.9999999999945,2020
078,Hodgkin's disease (C81),878.0000000000016,406.000000000001,91.99999999999969,0,1478.0000000000007,2020
079,Leukaemia (C91-C95),2860.999999999999,1737.000000000003,643.9999999999998,0,11922.000000000013,2020
080,"Malignant neoplasm of other lymphoid haematopoietic and related tissue (C82-C85,C88-C90,C96)",2264.000000000001,4963.9999999999945,1916.0000000000025,0,9518.999999999989,2020
050,"Malignant neoplasm of lip, oral cavity and pharynx (C00-C14)",1637.0000000000002,5617.000000000005,1647.0000000000007,11,9016.999999999996,2021
051,Malaignant neoplasm of oesophagus (C15),466,3484.9999999999964,1468.0000000000002,1.0000000000000002,5428.9999999999945,2021
052,Malignant neoplasm of stomach (C16),204.00000000000006,1113.9999999999995,357.0000000000001,0,1678.9999999999995,2021
053,Malignant neoplasm of colon (C18),1381.0000000000002,3193,901,0,5484.999999999998,2021
054,"Malignant neoplasm of rectosigmoid junction,rectum, anus and anal canal (C19-C21)",1410,4032.000000000003,1334,0,6783.9999999999945,2021
055,Malignant neoplasm of liver and intrahepatic bile duct (C22),178,789.0000000000003,393,0,1530.9999999999998,2021
056,Malignant neoplasm of pancreas (C25),176,477.9999999999999,160.00000000000003,0,824,2021
057,"Other malignant neoplasm of digestive organs (C17,C23,C24,C26)",166,463.00000000000006,207.99999999999994,1,842.0000000000002,2021
058,Malignant neoplasm of larnyx (C32),133.0000000000001,1128.0000000000011,337.00000000000006,0,1603.000000000001,2021
059,"Malignant neoplasm of trachea, bronchus and lung (C33-C34)",736.0000000000001,4013.999999999999,1441.999999999999,1,6223.000000000001,2021
060,"Malignant neoplasm of other respiratory and intrathoracic organs (C30,C31,C37-C39)",110.00000000000003,183.0000000000001,67,0,384.0000000000002,2021
061,"Malignant neoplasm of bone and articular cartilage (C40,C41)",608.0000000000001,145,69,0,1629.9999999999995,2021
062,"Melanoma and other malignant neoplasm of skin (C43,C44)",156,409,162.00000000000006,0,738,2021
063,"Malignant neoplasm of masothelial and soft  tissue (C45,C49)",644.0000000000002,678.9999999999994,224.00000000000003,0,1911,2021
064,Malignant neoplasm of breast (C50),6079.999999999999,10841.000000000007,2103.000000000001,5,19056.99999999999,2021
065,Malignant neoplasm of cervix uteri (C53),1034.9999999999998,2480.9999999999977,678,0,4197,2021
066,"Malignant neoplasm of other and unspecified parts of uterus (C54,C55)",464.00000000000034,1492.0000000000016,461.0000000000001,0,2421.999999999997,2021
067,Malignant neoplasm of placenta (C58),66,8,3,0,77,2021
068,"Malignant neoplasm of female genital organs (C51,C52,C56,C57)",2331.000000000001,5451.000000000004,1349,4,9273.000000000002,2021
069,Malignant neoplasm of prostate (C61),60,1226.0000000000014,1555,0,2845.000000000001,2021
070,"Malignant neoplasm of other male genital organs (C60,C62,C63)",198,343,215.00000000000014,0,785.0000000000001,2021
071,Malignant neoplasm of bladder (C67),172.00000000000003,1198.9999999999998,782,0,2154.999999999998,2021
072,"Malignant neoplasm of other parts of the urinary tract (C64-C66,C68)",115,458.99999999999966,186,0,950.0000000000002,2021
073,Malignant neoplasm of eye and adnexa (C69),11.000000000000002,16,5.000000000000001,0,361.0000000000001,2021
074,Malignant neoplasm of brain (C71),426.9999999999999,341.0000000000001,107,0,1340,2021
075,"Malignant neoplasm of other parts of the central nervous system (C70,C72)",77,66,14.000000000000002,0,181.00000000000003,2021
076,Malignant neoplasm of thyroid gland (C73),929.0000000000005,847.0000000000005,238,0,2034.0000000000016,2021
077,"Malignant neoplasm of other endocrine, ill-defined, secondary and unspecified sites (C74-C80,C97)",636,1326.9999999999995,530.9999999999998,0,3094.0000000000014,2021
078,Hodgkin's disease (C81),832.9999999999994,329.0000000000001,97.00000000000001,0,1412.9999999999998,2021
079,Leukaemia (C91-C95),2557.0000000000005,1477.0000000000002,585.9999999999997,0,10638.000000000002,2021
080,"Malignant neoplasm of other lymphoid haematopoietic and related tissue (C82-C85,C88-C90,C96)",2234.0000000000014,5270.000000000002,1929,0,9938.999999999993,2021
050,"Malignant neoplasm of lip, oral cavity and pharynx (C00-C14)",1818.0000000000011,6867.000000000007,2119,2,10892.999999999998,2022
051,Malaignant neoplasm of oesophagus (C15),485.00000000000006,3513.0000000000027,1651.9999999999995,0,5675,2022
052,Malignant neoplasm of stomach (C16),244.00000000000006,1108.0000000000002,416.0000000000002,0,1775.0000000000002,2022
053,Malignant neoplasm of colon (C18),1605,4044.0000000000027,1268.9999999999995,0,6926.000000000002,2022
054,"Malignant neoplasm of rectosigmoid junction,rectum, anus and anal canal (C19-C21)",1486.000000000001,5063.000000000002,1633.9999999999995,0,8192,2022
055,Malignant neoplasm of liver and intrahepatic bile duct (C22),243.00000000000009,802,398.0000000000002,0,1593,2022
056,Malignant neoplasm of pancreas (C25),198.00000000000006,483.0000000000003,153,0,844.0000000000005,2022
057,"Other malignant neoplasm of digestive organs (C17,C23,C24,C26)",164.00000000000006,637.0000000000001,189,1,1005,2022
058,Malignant neoplasm of larnyx (C32),157.0000000000001,1277.0000000000011,455.00000000000017,0,1896,2022
059,"Malignant neoplasm of trachea, bronchus and lung (C33-C34)",1004,4511.999999999996,1480,3,7018.000000000002,2022
060,"Malignant neoplasm of other respiratory and intrathoracic organs (C30,C31,C37-C39)",145,193.00000000000006,59.000000000000014,0,411,2022
061,"Malignant neoplasm of bone and articular cartilage (C40,C41)",677.0000000000005,182,48.00000000000003,0,2166.0000000000005,2022
062,"Melanoma and other malignant neoplasm of skin (C43,C44)",522.9999999999998,495.00000000000006,273,0,1348.0000000000002,2022
063,"Malignant neoplasm of masothelial and soft  tissue (C45,C49)",603,712.0000000000002,246.00000000000003,0,1945.000000000001,2022
064,Malignant neoplasm of breast (C50),7111,14097.000000000007,2933.9999999999977,5,24177.999999999993,2022
065,Malignant neoplasm of cervix uteri (C53),1138.0000000000016,2820,791.9999999999993,0,4755.000000000001,2022
066,"Malignant neoplasm of other and unspecified parts of uterus (C54,C55)",393,1843.9999999999989,562.9999999999998,0,2801.000000000003,2022
067,Malignant neoplasm of placenta (C58),36,9,1.0000000000000002,0,47,2022
068,"Malignant neoplasm of female genital organs (C51,C52,C56,C57)",2201,5679.000000000002,1417.9999999999984,0,9417.999999999996,2022
069,Malignant neoplasm of prostate (C61),69,1560.9999999999984,1968.0000000000014,1.0000000000000002,3603.000000000001,2022
070,"Malignant neoplasm of other male genital organs (C60,C62,C63)",260,202.99999999999991,122.00000000000007,0,636.9999999999998,2022
071,Malignant neoplasm of bladder (C67),255.99999999999986,1465.9999999999995,1011.9999999999994,0,2740.000000000001,2022
072,"Malignant neoplasm of other parts of the urinary tract (C64-C66,C68)",144.0000000000001,550.0000000000001,208,0,1112.9999999999998,2022
073,Malignant neoplasm of eye and adnexa (C69),18.000000000000004,26.000000000000007,10,0,413.9999999999999,2022
074,Malignant neoplasm of brain (C71),479.9999999999999,404.9999999999999,86,1.0000000000000002,1512.0000000000005,2022
075,"Malignant neoplasm of other parts of the central nervous system (C70,C72)",77,68,25.000000000000007,0,201.00000000000006,2022
076,Malignant neoplasm of thyroid gland (C73),1226,948.0000000000002,297,0,2497,2022
077,"Malignant neoplasm of other endocrine, ill-defined, secondary and unspecified sites (C74-C80,C97)",640.0000000000005,1417.9999999999995,532,0,3049.000000000002,2022
078,Hodgkin's disease (C81),864.0000000000002,373,66.00000000000001,0,1398.9999999999998,2022
079,Leukaemia (C91-C95),2641.0000000000005,2043.0000000000005,779.9999999999998,0,11091.999999999996,2022
080,"Malignant neoplasm of other lymphoid haematopoietic and related tissue (C82-C85,C88-C90,C96)",2374.9999999999986,5680.999999999998,2516,2,11118.000000000004,2022
050,"Malignant neoplasm of lip, oral cavity and pharynx (C00-C14)",1208,2720,1064,8,5096,2005
051,Malaignant neoplasm of oesophagus (C15),535,1824,682,3,3066,2005
052,Malignant neoplasm of stomach (C16),156,403,97,1,659,2005
053,Malignant neoplasm of colon (C18),383,552,210,9,1285,2005
054,"Malignant neoplasm of rectosigmoid junction,rectum, anus and",359,1005,397,2,1767,2005
055,Malignant neoplasm of liver and intrahepatic bile duct (C22),115,249,124,0,506,2005
056,Malignant neoplasm of pancreas (C25),147,174,56,5,404,2005
057,"Other malignant neoplasm of digestive organs (C17,C23,C24,C2",65,144,61,0,315,2005
058,Malignant neoplasm of larnyx (C32),134,559,169,0,865,2005
059,"Malignant neoplasm of trachea, bronchus and lung (C33-C34)",416,1542,336,3,2314,2005
060,Malignant neoplasm of other respiratory and intrathoracic or,73,89,22,0,196,2005
061,"Malignant neoplasm of bone and articular cartilage (C40,C41)",275,161,86,0,706,2005
062,"Melanoma and other malignant neoplasm of skin (C43,C44)",159,253,103,0,534,2005
063,"Malignant neoplasm of masothelial and soft  tissue (C45,C49)",246,187,48,0,606,2005
064,Malignant neoplasm of breast (C50),2081,2504,419,38,5053,2005
065,Malignant neoplasm of cervix uteri (C53),NA,NA,NA,NA,NA,2005
066,Malignant neoplasm of other and unspecified parts of uterus,NA,NA,NA,NA,NA,2005
067,Malignant neoplasm of placenta (C58),NA,NA,NA,NA,NA,2005
068,"Malignant neoplasm of female genital organs (C51,C52,C56,C57",NA,NA,NA,NA,NA,2005
069,Malignant neoplasm of prostate (C61),NA,NA,NA,NA,NA,2005
070,"Malignant neoplasm of other male genital organs (C60,C62,C63",NA,NA,NA,NA,NA,2005
071,Malignant neoplasm of bladder (C67),138,445,281,1,875,2005
072,Malignant neoplasm of other parts of the urinary tract (C64-,104,189,28,6,402,2005
073,Malignant neoplasm of eye and adnexa (C69),30,20,10,0,246,2005
074,Malignant neoplasm of brain(C71),364,258,37,1,978,2005
075,Malignant neoplasm of other parts of the central nervous sys,33,22,4,0,69,2005
076,Malignant neoplasm of thyroid gland (C73),306,307,87,1,721,2005
077,"Malignant neoplasm of other endocrine, ill-defined, secondar",662,1139,437,1,2489,2005
078,Hodgkin's disease (C81),204,76,22,0,405,2005
079,Leukaemia (C91-C95),949,494,160,7,3167,2005
080,Malignant neoplasm of other lymphoid haematopoietic and rela,1090,1531,601,4,3544,2005
050,"Malignant neoplasm of lip, oral cavity and pharynx (C00-C14)",1204,2777,1076,7,5113,2006
051,Malaignant neoplasm of oesophagus (C15),465,2074,894,6,3452,2006
052,Malignant neoplasm of stomach (C16),156,339,135,0,635,2006
053,Malignant neoplasm of colon (C18),289,691,209,1,1199,2006
054,"Malignant neoplasm of rectosigmoid junction,rectum, anus and anal canal (C19-C21)",405,1052,325,5,1791,2006
055,Malignant neoplasm of liver and intrahepatic bile duct (C22),93,240,101,1,478,2006
056,Malignant neoplasm of pancreas (C25),73,196,38,0,310,2006
057,"Other malignant neoplasm of digestive organs (C17,C23,C24,C26)",98,167,68,1,337,2006
058,Malignant neoplasm of larnyx (C32),143,509,153,3,814,2006
059,"Malignant neoplasm of trachea, bronchus and lung (C33-C34)",590,1707,434,3,2749,2006
060,"Malignant neoplasm of other respiratory and intrathoracic organs (C30,C31,C37-C39)",98,101,38,0,244,2006
061,"Malignant neoplasm of bone and articular cartilage (C40,C41)",294,211,104,3,859,2006
062,"Melanoma and other malignant neoplasm of skin (C43,C44)",128,222,101,0,468,2006
063,"Malignant neoplasm of masothelial and soft  tissue (C45,C49)",243,209,76,0,612,2006
064,Malignant neoplasm of breast (C50),2199,3010,422,7,5650,2006
065,Malignant neoplasm of cervix uteri (C53),NA,NA,NA,NA,NA,2006
066,"Malignant neoplasm of other and unspecified parts of uterus (C54,C55)",NA,NA,NA,NA,NA,2006
067,Malignant neoplasm of placenta (C58),NA,NA,NA,NA,NA,2006
068,"Malignant neoplasm of female genital organs (C51,C52,C56,C57)",NA,NA,NA,NA,NA,2006
069,Malignant neoplasm of prostate (C61),NA,NA,NA,NA,NA,2006
070,"Malignant neoplasm of other male genital organs (C60,C62,C63)",NA,NA,NA,NA,NA,2006
071,Malignant neoplasm of bladder (C67),250,719,407,10,1389,2006
072,"Malignant neoplasm of other parts of the urinary tract (C64-C66,C68)",57,163,27,1,385,2006
073,Malignant neoplasm of eye and adnexa (C69),19,20,8,0,297,2006
074,Malignant neoplasm of brain(C71),398,216,39,0,872,2006
075,"Malignant neoplasm of other parts of the central nervous system (C70,C72)",59,24,8,0,109,2006
076,Malignant neoplasm of thyroid gland (C73),408,330,105,1,861,2006
077,"Malignant neoplasm of other endocrine, ill-defined, secondary and unspecified sites (C74-C80,C97)",472,988,395,2,2009,2006
078,Hodgkin's disease (C81),225,90,31,0,453,2006
079,Leukaemia (C91-C95),1221,553,201,9,4381,2006
080,"Malignant neoplasm of other lymphoid haematopoietic and related tissue (C82-C85,C88-C90,C96)",1099,1654,633,13,3751,2006
050,"Malignant neoplasm of lip, oral cavity and pharynx (C00-C14)",1337,3097,1056,9,5554,2007
051,Malaignant neoplasm of oesophagus (C15),590,2257,808,4,3695,2007
052,Malignant neoplasm of stomach (C16),161,553,142,2,859,2007
053,Malignant neoplasm of colon (C18),379,830,204,3,1425,2007
054,"Malignant neoplasm of rectosigmoid junction,rectum, anus and anal canal (C19-C21)",515,1173,411,2,2107,2007
055,Malignant neoplasm of liver and intrahepatic bile duct (C22),108,318,119,2,615,2007
056,Malignant neoplasm of pancreas (C25),111,151,23,1,299,2007
057,"Other malignant neoplasm of digestive organs (C17,C23,C24,C26)",99,150,54,0,303,2007
058,Malignant neoplasm of larnyx (C32),171,567,189,3,934,2007
059,"Malignant neoplasm of trachea, bronchus and lung (C33-C34)",577,1925,513,5,3038,2007
060,"Malignant neoplasm of other respiratory and intrathoracic organs (C30,C31,C37-C39)",103,98,47,0,251,2007
061,"Malignant neoplasm of bone and articular cartilage (C40,C41)",361,219,88,1,909,2007
062,"Melanoma and other malignant neoplasm of skin (C43,C44)",149,263,132,1,558,2007
063,"Malignant neoplasm of masothelial and soft  tissue (C45,C49)",264,188,50,0,590,2007
064,Malignant neoplasm of breast (C50),2486,3101,446,3,6056,2007
065,Malignant neoplasm of cervix uteri (C53),828,1674,451,10,2967,2007
066,"Malignant neoplasm of other and unspecified parts of uterus (C54,C55)",199,410,84,10,726,2007
067,Malignant neoplasm of placenta (C58),248,16,0,0,271,2007
068,"Malignant neoplasm of female genital organs (C51,C52,C56,C57)",1393,2029,366,13,3846,2007
069,Malignant neoplasm of prostate (C61),91,613,683,1,1398,2007
070,"Malignant neoplasm of other male genital organs (C60,C62,C63)",204,148,58,0,430,2007
071,Malignant neoplasm of bladder (C67),252,947,561,4,1764,2007
072,"Malignant neoplasm of other parts of the urinary tract (C64-C66,C68)",76,206,45,0,399,2007
073,Malignant neoplasm of eye and adnexa (C69),18,29,15,0,413,2007
074,Malignant neoplasm of brain(C71),378,240,47,0,913,2007
075,"Malignant neoplasm of other parts of the central nervous system (C70,C72)",66,58,20,0,193,2007
076,Malignant neoplasm of thyroid gland (C73),521,405,114,0,1059,2007
077,"Malignant neoplasm of other endocrine, ill-defined, secondary and unspecified sites (C74-C80,C97)",585,1027,324,3,2138,2007
078,Hodgkin's disease (C81),350,134,13,0,604,2007
079,Leukaemia (C91-C95),1203,599,197,14,4572,2007
080,"Malignant neoplasm of other lymphoid haematopoietic and related tissue (C82-C85,C88-C90,C96)",1048,1615,522,2,3558,2007
050,"Malignant neoplasm of lip, oral cavity and pharynx (C00-C14)",1303,3384,1076,8,5830,2008
051,Malaignant neoplasm of oesophagus (C15),500,2281,907,5,3706,2008
052,Malignant neoplasm of stomach (C16),189,581,176,1,956,2008
053,Malignant neoplasm of colon (C18),574,1104,259,2,1951,2008
054,"Malignant neoplasm of rectosigmoid junction,rectum, anus and anal canal (C19-C21)",608,1448,397,4,2465,2008
055,Malignant neoplasm of liver and intrahepatic bile duct (C22),91,386,144,1,716,2008
056,Malignant neoplasm of pancreas (C25),199,307,70,1,579,2008
057,"Other malignant neoplasm of digestive organs (C17,C23,C24,C26)",63,196,63,0,325,2008
058,Malignant neoplasm of larnyx (C32),112,599,183,2,904,2008
059,"Malignant neoplasm of trachea, bronchus and lung (C33-C34)",616,2177,671,2,3478,2008
060,"Malignant neoplasm of other respiratory and intrathoracic organs (C30,C31,C37-C39)",68,81,33,0,192,2008
061,"Malignant neoplasm of bone and articular cartilage (C40,C41)",397,211,70,1,1036,2008
062,"Melanoma and other malignant neoplasm of skin (C43,C44)",173,288,137,0,613,2008
063,"Malignant neoplasm of masothelial and soft  tissue (C45,C49)",395,386,75,0,963,2008
064,Malignant neoplasm of breast (C50),2732,3890,495,3,7136,2008
065,Malignant neoplasm of cervix uteri (C53),958,1870,431,7,3272,2008
066,"Malignant neoplasm of other and unspecified parts of uterus (C54,C55)",195,572,96,0,884,2008
067,Malignant neoplasm of placenta (C58),251,31,2,0,293,2008
068,"Malignant neoplasm of female genital organs (C51,C52,C56,C57)",1593,2346,347,6,4373,2008
069,Malignant neoplasm of prostate (C61),66,806,641,0,1520,2008
070,"Malignant neoplasm of other male genital organs (C60,C62,C63)",149,115,84,1,375,2008
071,Malignant neoplasm of bladder (C67),240,1086,698,1,2031,2008
072,"Malignant neoplasm of other parts of the urinary tract (C64-C66,C68)",77,208,63,0,444,2008
073,Malignant neoplasm of eye and adnexa (C69),36,21,10,0,459,2008
074,Malignant neoplasm of brain(C71),353,215,35,3,822,2008
075,"Malignant neoplasm of other parts of the central nervous system (C70,C72)",95,42,16,0,221,2008
076,Malignant neoplasm of thyroid gland (C73),546,500,123,2,1184,2008
077,"Malignant neoplasm of other endocrine, ill-defined, secondary and unspecified sites (C74-C80,C97)",695,1193,368,6,2452,2008
078,Hodgkin's disease (C81),266,149,39,0,538,2008
079,Leukaemia (C91-C95),1279,689,216,6,5187,2008
080,"Malignant neoplasm of other lymphoid haematopoietic and related tissue (C82-C85,C88-C90,C96)",1317,1994,695,7,4460,2008
050,"Malignant neoplasm of lip, oral cavity and pharynx (C00-C14)",1327,3403,996,8,5812,2009
051,Malaignant neoplasm of oesophagus (C15),558,2317,897,10,3812,2009
052,Malignant neoplasm of stomach (C16),197,550,147,0,906,2009
053,Malignant neoplasm of colon (C18),619,1192,273,3,2099,2009
054,"Malignant neoplasm of rectosigmoid junction,rectum, anus and anal canal (C19-C21)",640,1540,426,3,2620,2009
055,Malignant neoplasm of liver and intrahepatic bile duct (C22),104,367,178,0,739,2009
056,Malignant neoplasm of pancreas (C25),191,357,75,1,625,2009
057,"Other malignant neoplasm of digestive organs (C17,C23,C24,C26)",82,212,69,2,371,2009
058,Malignant neoplasm of larnyx (C32),132,618,205,3,962,2009
059,"Malignant neoplasm of trachea, bronchus and lung (C33-C34)",622,2288,638,2,3572,2009
060,"Malignant neoplasm of other respiratory and intrathoracic organs (C30,C31,C37-C39)",95,104,35,0,262,2009
061,"Malignant neoplasm of bone and articular cartilage (C40,C41)",387,194,55,1,977,2009
062,"Melanoma and other malignant neoplasm of skin (C43,C44)",174,337,116,1,642,2009
063,"Malignant neoplasm of masothelial and soft  tissue (C45,C49)",321,271,57,0,765,2009
064,Malignant neoplasm of breast (C50),2674,4063,509,5,7264,2009
065,Malignant neoplasm of cervix uteri (C53),914,1821,436,4,3178,2009
066,"Malignant neoplasm of other and unspecified parts of uterus (C54,C55)",163,556,100,0,822,2009
067,Malignant neoplasm of placenta (C58),252,41,2,0,304,2009
068,"Malignant neoplasm of female genital organs (C51,C52,C56,C57)",1693,2711,410,9,4897,2009
069,Malignant neoplasm of prostate (C61),44,674,605,0,1327,2009
070,"Malignant neoplasm of other male genital organs (C60,C62,C63)",179,205,146,3,556,2009
071,Malignant neoplasm of bladder (C67),231,997,612,1,1846,2009
072,"Malignant neoplasm of other parts of the urinary tract (C64-C66,C68)",95,231,63,0,481,2009
073,Malignant neoplasm of eye and adnexa (C69),33,26,14,0,449,2009
074,Malignant neoplasm of brain(C71),359,259,42,1,895,2009
075,"Malignant neoplasm of other parts of the central nervous system (C70,C72)",110,61,14,0,248,2009
076,Malignant neoplasm of thyroid gland (C73),573,489,121,2,1204,2009
077,"Malignant neoplasm of other endocrine, ill-defined, secondary and unspecified sites (C74-C80,C97)",709,1404,448,7,2761,2009
078,Hodgkin's disease (C81),305,186,64,0,635,2009
079,Leukaemia (C91-C95),1262,716,234,4,5183,2009
080,"Malignant neoplasm of other lymphoid haematopoietic and related tissue (C82-C85,C88-C90,C96)",1282,1927,701,6,4347,2009
050,"Malignant neoplasm of lip, oral cavity and pharynx (C00-C14)",1399,3568,1049,8,6085,2010
051,Malaignant neoplasm of oesophagus (C15),560,2476,828,7,3890,2010
052,Malignant neoplasm of stomach (C16),202,718,154,0,1082,2010
053,Malignant neoplasm of colon (C18),833,1555,297,3,2694,2010
054,"Malignant neoplasm of rectosigmoid junction,rectum, anus and anal canal (C19-C21)",786,1935,631,3,3364,2010
055,Malignant neoplasm of liver and intrahepatic bile duct (C22),152,437,197,3,886,2010
056,Malignant neoplasm of pancreas (C25),130,272,76,2,486,2010
057,"Other malignant neoplasm of digestive organs (C17,C23,C24,C26)",84,174,59,0,318,2010
058,Malignant neoplasm of larnyx (C32),141,641,167,1,952,2010
059,"Malignant neoplasm of trachea, bronchus and lung (C33-C34)",732,2986,858,9,4601,2010
060,"Malignant neoplasm of other respiratory and intrathoracic organs (C30,C31,C37-C39)",115,146,49,4,322,2010
061,"Malignant neoplasm of bone and articular cartilage (C40,C41)",412,183,37,0,941,2010
062,"Melanoma and other malignant neoplasm of skin (C43,C44)",149,269,109,0,535,2010
063,"Malignant neoplasm of masothelial and soft  tissue (C45,C49)",307,288,70,0,867,2010
064,Malignant neoplasm of breast (C50),3598,4834,667,10,9118,2010
065,Malignant neoplasm of cervix uteri (C53),NA,NA,NA,NA,NA,2010
066,"Malignant neoplasm of other and unspecified parts of uterus (C54,C55)",NA,NA,NA,NA,NA,2010
067,Malignant neoplasm of placenta (C58),NA,NA,NA,NA,NA,2010
068,"Malignant neoplasm of female genital organs (C51,C52,C56,C57)",NA,NA,NA,NA,NA,2010
069,Malignant neoplasm of prostate (C61),NA,NA,NA,NA,NA,2010
070,"Malignant neoplasm of other male genital organs (C60,C62,C63)",NA,NA,NA,NA,NA,2010
071,Malignant neoplasm of bladder (C67),232,1007,647,0,1897,2010
072,"Malignant neoplasm of other parts of the urinary tract (C64-C66,C68)",118,300,87,1,645,2010
073,Malignant neoplasm of eye and adnexa (C69),22,16,6,0,473,2010
074,Malignant neoplasm of brain(C71),370,226,45,3,963,2010
075,"Malignant neoplasm of other parts of the central nervous system (C70,C72)",72,45,8,0,164,2010
076,Malignant neoplasm of thyroid gland (C73),702,506,115,1,1344,2010
077,"Malignant neoplasm of other endocrine, ill-defined, secondary and unspecified sites (C74-C80,C97)",576,1127,445,6,2459,2010
078,Hodgkin's disease (C81),554,194,57,0,898,2010
079,Leukaemia (C91-C95),1456,885,303,3,5449,2010
080,"Malignant neoplasm of other lymphoid haematopoietic and related tissue (C82-C85,C88-C90,C96)",1305,2250,749,6,4682,2010
050,"Malignant neoplasm of lip, oral cavity and pharynx (C00-C14)",1507,3873,1277,2,6750,2011
051,Malaignant neoplasm of oesophagus (C15),652,2733,925,1,4324,2011
052,Malignant neoplasm of stomach (C16),209,814,201,1,1237,2011
053,Malignant neoplasm of colon (C18),892,2043,358,0,3313,2011
054,"Malignant neoplasm of rectosigmoid junction,rectum, anus and anal canal (C19-C21)",851,2311,688,1,3860,2011
055,Malignant neoplasm of liver and intrahepatic bile duct (C22),163,553,229,0,1096,2011
056,Malignant neoplasm of pancreas (C25),186,307,70,0,577,2011
057,"Other malignant neoplasm of digestive organs (C17,C23,C24,C26)",116,235,98,1,453,2011
058,Malignant neoplasm of larnyx (C32),139,625,172,2,952,2011
059,"Malignant neoplasm of trachea, bronchus and lung (C33-C34)",805,2951,794,2,4590,2011
